f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
0.0018908759795749574,0.00469708223942007,0.055437502147850634,0.06998017177058387,0.008946101328592703,0.008896127280677036,0.05505842867607384,0.013365892137721857,0.0474416075635272,0.009938024840681691,0.01797150140322401,0.025467390401752256,0.0015151978084531948,0.008963076651525625,0.007415527825230583,0.022850948560959948,0.014484066445993449,0.06800212300075544,0.002361916851253909,0.03746901038522878,0.0013400561210573868,0.026982457041225417,0.022965759607171777,0.003413354886788511,0.043457972509082766,0.06820788752071127,0.0022588206115784714,0.011150364119769307,0.03341146528920973,0.09417604438336298,0.002414341466460712,0.0020361690757738416
