f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
0.034766471990574796,0.03170153660064657,0.03943146792105299,0.0312961377909831,0.02631257705806923,0.02768869550105647,0.031004229873789747,0.02746653369367851,0.03263319130054994,0.030019595316803836,0.036994629939919185,0.028755982105745807,0.031157588818250627,0.03015408413328975,0.034640641796766784,0.041491527227250816,0.02803141037062188,0.028678431177143377,0.030035491896128995,0.03336504761672252,0.030343250561141854,0.03416621690130469,0.03003827952870506,0.036138488569539454,0.02750464817524364,0.02867872666956567,0.028582229605139158,0.02961952550670078,0.03161534644921239,0.02975782425735274,0.030652507347826364,0.0272776842992233
