f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
0.03435208264199992,0.055487140771248375,0.007901630126830428,0.030527920144441122,0.010297273320361119,0.057184881379082154,0.02651464363298798,0.005343104007812057,0.1057746484286132,0.06229391130454533,0.020759575027315395,0.018025374294084042,0.018820356254372943,0.03531329970424812,0.015208917727744315,0.01102865579495359,0.0937423320551913,0.020306172461220556,0.007366743965968946,0.00997577801749794,0.0034157060079873904,0.026783061265113334,0.0111666831928457,0.04184918600964452,0.009273392318592241,0.012152664773115576,0.03130800575017963,0.12516366914387356,0.009754103621603666,0.0713035936850925,0.0030935011653939587,0.00851199200603919
