f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
0.02427897284702285,0.005022666712257623,0.008113326106773344,0.003077342923831522,0.00938657258432174,0.015317793680935152,0.03064725977324409,0.005344828517704112,0.0020021219612769703,0.024231783790572503,0.006134330121745128,0.008014111277063307,0.028763549185208515,0.018550657292992268,0.011757907664908807,0.007605663439252591,0.00981540198648817,0.028160943032842944,0.0236179538445776,0.008640017427192864,0.02490338032358469,0.029443936100548657,0.018671681125446787,0.014294321032996847,0.014225083628359819,0.004248132687379643,0.011585540116224036,0.010003278479253475,0.00383727768079718,0.005062764320861543,0.018949312581422337,0.03128257289550729
