f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
0.02504931549869928,0.02612935309576263,0.03986644484350804,0.03310189056396975,0.031377556608900806,0.021737151534331346,0.03970618433572097,0.020815120677379284,0.03714888847716069,0.023340497421051955,0.04096824806877699,0.038385266027265164,0.026737202667922358,0.021181300569068497,0.018297457451941238,0.03064624735939472,0.020987413408218452,0.034633577428041636,0.03805618788066261,0.023102506614082086,0.031452330868201296,0.03139034938787401,0.03881933404408004,0.04564733562121528,0.031176377972078086,0.04216916865374189,0.04267486633584076,0.02315193554664285,0.02977611301719519,0.02522524464706242,0.031557226483686314,0.03569190689052342
