f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
-0.1289921138065332,-0.12413025320025764,-0.16839944235648813,-0.16754017254959855,-0.13898094701923536,-0.1257113039360536,-0.14558387854287883,-0.16063573946868154,-0.14044086249783252,-0.12898345670776284,-0.15537328720085047,-0.15909516827193865,-0.14968980435436985,-0.1290520471686481,-0.13700386058617528,-0.15762104069317445,-0.17106085829296963,-0.15106051341747465,-0.14786976834867066,-0.15988786820000864,-0.13736553774937704,-0.13833589225507736,-0.14812836317369676,-0.15969905939952453,-0.151181035984638,-0.15023074329574843,-0.16685552587099678,-0.11834017457382748,-0.12375340271934951,-0.16736488160860796,-0.16193627075097522,-0.15875227557876187
