f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
-0.0005015365032990792,-0.001823197189845495,-0.0009992592329223504,-0.0003250103617129107,-0.00019433627726862096,-0.0013289741437927725,-0.004204564013855616,-0.00026956754714873915,-0.012745099016721065,-0.0004625170792157126,-0.0003578896910733302,-0.0008006664640852798,-0.0009942436830905972,-0.0010394901116000232,-0.015927092206757542,-0.003549543802489915,-0.002048875219280273,-0.0020940839138430534,-0.010450775797875057,-0.0011017115136173633,-0.0008380640972719342,0.0001365580588303039,4.0865029946738986e-05,-0.0010759386418944601,-0.02190228582391614,-0.0002698954994067859,0.00033931246782412957,7.318147545384267e-05,-0.000693542199365992,-0.004520700008582572,-0.0058432542090175715,-0.0007707428724721557
