f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
-0.2747679356679698,-0.2413364689272978,-0.2835731629053502,-0.3054069285429157,-0.27343553834379813,-0.17586271542019546,-0.2078035315723687,-0.287756328829697,-0.27659133721745494,-0.2855034460722948,-0.28001405547952446,-0.2893048180350112,-0.30866277739684983,-0.2537228036485105,-0.29632269075482204,-0.2576385980822713,-0.2954156309629944,-0.28111152257837657,-0.2618468840100384,-0.2850792722038701,-0.14256487546584246,-0.25221027732893536,-0.28893063267425,-0.2743452406686667,-0.30748778814846645,-0.2619164693391787,-0.28055353094146157,-0.2716202187519204,-0.24137954527367808,-0.3130755856193345,-0.2537442224853323,-0.26781427792445844
