f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
1.060515974749261,3.080671341092611,2.1511493909399846,0.5913349389642031,1.619176575478614,2.2558998448407186,0.846818020517474,2.314801176070855,2.100445338686836,2.8578624514528066,9.935820659920232,1.6862134157693596,3.0510688432998707,0.7660840477574922,5.905043587953201,3.5619640384282065,0.8309105449050712,1.0917535379632455,11.213268674049447,1.8535106371480743,0.6029134373608434,1.3692394087101536,2.5142769411165657,1.8578799310355223,2.137955759767992,1.0970258924761223,0.06969759030876581,2.5997280374965595,11.1223701287262,1.2721116622782846,5.021712486548331,4.955890237570385
