f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
0.0003882664150790971,0.0004365231429158012,2.8017551421122278e-06,-0.0003070707623719082,0.001430344516871762,8.501521894952458e-05,0.0006902658417134999,0.0008250048603551718,0.0013778119055478655,0.00021486037839471006,0.0002616042855781986,0.0006176534777713405,0.00021709303684207536,-0.0003497875406154316,-8.699110289083212e-05,-4.3186868967071133e-05,0.001034780970395821,0.00017027868658847645,-0.0001277172921019698,0.0009026833785297006,4.2653323476815605e-05,0.00021745278858507078,-8.646764612580959e-05,0.001046088874482365,-1.333579971030119e-06,-0.0003498067723339382,4.4650551957725607e-05,8.429144391102206e-05,0.0004319474616081953,8.56166625882393e-05,0.0006981264139143794,0.00034222005243469413
